CLASS_KEY,LESSON_KEY,STUDENT_KEY,QUIZ_KEY,QuestionNumber,Question,Answer1,Answer2,Answer3,Answer4,Answer5,Answer6,CorrectAnswers,TimeAllottedtoAnswer(seconds),Player,Answer,Correct/Incorrect,Correct,Incorrect,Score
CLS022,AWS01L01,SD368,AWS01L01Q11,Q11,What is an example in the aws-cloud-practitioner-essentials course in the explore.skillbuilder.aws,Coffee Shop,Website statistic,Data Management of Bank,Shoe store,,,Coffee Shop,20,thuydt50,Shoe store,Incorrect,0,1,0
CLS022,AWS01L01,SD369,AWS01L01Q12,Q12,Trang web nào là n?i phòng DMD ?ã mua khóa h?c có ch?a các bài labs,2. https://tutorialsdojo.com/,1. https://www.whizlabs.com/,3. https://online.vitalsource.com/,4. https://explore.skillbuilder.aws,,,1. https://www.whizlabs.com/,20,soimmt,1. https://www.whizlabs.com/,Correct,1,0,801
CLS022,AWS01L01,SD367,AWS01L01Q12,Q12,Trang web nào là n?i phòng DMD ?ã mua khóa h?c có ch?a các bài labs,2. https://tutorialsdojo.com/,1. https://www.whizlabs.com/,3. https://online.vitalsource.com/,4. https://explore.skillbuilder.aws,,,1. https://www.whizlabs.com/,20,hoivtt15,,Incorrect,0,1,0
CLS022,AWS01L01,SD370,AWS01L01Q12,Q12,Trang web nào là n?i phòng DMD ?ã mua khóa h?c có ch?a các bài labs,2. https://tutorialsdojo.com/,1. https://www.whizlabs.com/,3. https://online.vitalsource.com/,4. https://explore.skillbuilder.aws,,,1. https://www.whizlabs.com/,20,Hooinspq1,1. https://www.whizlabs.com/,Correct,1,0,795
CLS022,AWS01L01,SD372,AWS01L01Q12,Q12,Trang web nào là n?i phòng DMD ?ã mua khóa h?c có ch?a các bài labs,2. https://tutorialsdojo.com/,1. https://www.whizlabs.com/,3. https://online.vitalsource.com/,4. https://explore.skillbuilder.aws,,,1. https://www.whizlabs.com/,20,Khoinhnn10,1. https://www.whizlabs.com/,Correct,1,0,674
CLS022,AWS01L01,SD371,AWS01L01Q12,Q12,Trang web nào là n?i phòng DMD ?ã mua khóa h?c có ch?a các bài labs,2. https://tutorialsdojo.com/,1. https://www.whizlabs.com/,3. https://online.vitalsource.com/,4. https://explore.skillbuilder.aws,,,1. https://www.whizlabs.com/,20,Luoitnt4,1. https://www.whizlabs.com/,Correct,1,0,779
CLS022,AWS01L01,SD364,AWS01L01Q12,Q12,Trang web nào là n?i phòng DMD ?ã mua khóa h?c có ch?a các bài labs,2. https://tutorialsdojo.com/,1. https://www.whizlabs.com/,3. https://online.vitalsource.com/,4. https://explore.skillbuilder.aws,,,1. https://www.whizlabs.com/,20,Minhnn30,1. https://www.whizlabs.com/,Correct,1,0,952
CLS022,AWS01L01,SD365,AWS01L01Q12,Q12,Trang web nào là n?i phòng DMD ?ã mua khóa h?c có ch?a các bài labs,2. https://tutorialsdojo.com/,1. https://www.whizlabs.com/,3. https://online.vitalsource.com/,4. https://explore.skillbuilder.aws,,,1. https://www.whizlabs.com/,20,Troinsnk1,4. https://explore.skillbuilder.aws,Incorrect,0,1,0
CLS022,AWS01L01,SD366,AWS01L01Q12,Q12,Trang web nào là n?i phòng DMD ?ã mua khóa h?c có ch?a các bài labs,2. https://tutorialsdojo.com/,1. https://www.whizlabs.com/,3. https://online.vitalsource.com/,4. https://explore.skillbuilder.aws,,,1. https://www.whizlabs.com/,20,hoinsst,2. https://tutorialsdojo.com/,Incorrect,0,1,0
CLS022,AWS01L01,SD368,AWS01L01Q12,Q12,Trang web nào là n?i phòng DMD ?ã mua khóa h?c có ch?a các bài labs,2. https://tutorialsdojo.com/,1. https://www.whizlabs.com/,3. https://online.vitalsource.com/,4. https://explore.skillbuilder.aws,,,1. https://www.whizlabs.com/,20,thuydt50,1. https://www.whizlabs.com/,Correct,1,0,607
CLS022,AWS01L02,SD369,AWS01L02Q1,Q1,What is the largest concept of AWS Infrastructure,Data Center,Region,Avaibility Zone,Edge Location,,,Region,20,soimmt,Region,Correct,1,0,776
CLS022,AWS01L02,SD366,AWS01L02Q1,Q1,What is the largest concept of AWS Infrastructure,Data Center,Region,Avaibility Zone,Edge Location,,,Region,20,Hoinsst,Region,Correct,1,0,880
CLS022,AWS01L02,SD367,AWS01L02Q1,Q1,What is the largest concept of AWS Infrastructure,Data Center,Region,Avaibility Zone,Edge Location,,,Region,20,hoivtt15,Region,Correct,1,0,881
CLS022,AWS01L02,SD370,AWS01L02Q1,Q1,What is the largest concept of AWS Infrastructure,Data Center,Region,Avaibility Zone,Edge Location,,,Region,20,Hooinspq1,Region,Correct,1,0,839
CLS022,AWS01L02,SD372,AWS01L02Q1,Q1,What is the largest concept of AWS Infrastructure,Data Center,Region,Avaibility Zone,Edge Location,,,Region,20,Khoinhnn10,Region,Correct,1,0,907
CLS022,AWS01L02,SD364,AWS01L02Q1,Q1,What is the largest concept of AWS Infrastructure,Data Center,Region,Avaibility Zone,Edge Location,,,Region,20,Minhnn30,Region,Correct,1,0,963
CLS022,AWS01L02,SD365,AWS01L02Q1,Q1,What is the largest concept of AWS Infrastructure,Data Center,Region,Avaibility Zone,Edge Location,,,Region,20,Troinsnk1,Region,Correct,1,0,937
CLS022,AWS01L02,SD368,AWS01L02Q1,Q1,What is the largest concept of AWS Infrastructure,Data Center,Region,Avaibility Zone,Edge Location,,,Region,20,thuydt50,Region,Correct,1,0,821
CLS022,AWS01L02,SD369,AWS01L02Q2,Q2,Which of the following BEST describe the AWS pricing model,Fixed-term,Pay-as-you-go,Variable cost,Planned,,,Pay-as-you-go,20,soimmt,Pay-as-you-go,Correct,1,0,1520
CLS022,AWS01L02,SD366,AWS01L02Q2,Q2,Which of the following BEST describe the AWS pricing model,Fixed-term,Pay-as-you-go,Variable cost,Planned,,,Pay-as-you-go,20,Hoinsst,Pay-as-you-go,Correct,1,0,1764
CLS022,AWS01L02,SD367,AWS01L02Q2,Q2,Which of the following BEST describe the AWS pricing model,Fixed-term,Pay-as-you-go,Variable cost,Planned,,,Pay-as-you-go,20,hoivtt15,Pay-as-you-go,Correct,1,0,1658
CLS022,AWS01L02,SD370,AWS01L02Q2,Q2,Which of the following BEST describe the AWS pricing model,Fixed-term,Pay-as-you-go,Variable cost,Planned,,,Pay-as-you-go,20,Hooinspq1,Pay-as-you-go,Correct,1,0,1884
CLS022,AWS01L02,SD372,AWS01L02Q2,Q2,Which of the following BEST describe the AWS pricing model,Fixed-term,Pay-as-you-go,Variable cost,Planned,,,Pay-as-you-go,20,Khoinhnn10,Pay-as-you-go,Correct,1,0,1822
CLS022,AWS01L02,SD364,AWS01L02Q2,Q2,Which of the following BEST describe the AWS pricing model,Fixed-term,Pay-as-you-go,Variable cost,Planned,,,Pay-as-you-go,20,Minhnn30,Pay-as-you-go,Correct,1,0,1940
CLS022,AWS01L02,SD365,AWS01L02Q2,Q2,Which of the following BEST describe the AWS pricing model,Fixed-term,Pay-as-you-go,Variable cost,Planned,,,Pay-as-you-go,20,Troinsnk1,Pay-as-you-go,Correct,1,0,1854
CLS022,AWS01L02,SD368,AWS01L02Q2,Q2,Which of the following BEST describe the AWS pricing model,Fixed-term,Pay-as-you-go,Variable cost,Planned,,,Pay-as-you-go,20,thuydt50,Pay-as-you-go,Correct,1,0,1848
CLS022,AWS01L02,SD369,AWS01L02Q3,Q3,Which of the following EC2 services can be used without charge under the Free Tier?,Any single EC2 instance type as long as it runs for less than 1h per day,Any single EC2 instance type as long as it runs for less than 75h per month,A single t2.micro EC2 instance type instance for 750 hours per month,t2.micro EC2 instance type instances for a total of 750 hours per month,,,t2.micro EC2 instance type instances for a total of 750 hours per month,30,soimmt,t2.micro EC2 instance type instances for a total of 750 hours per month,Correct,1,0,782
CLS022,AWS01L02,SD366,AWS01L02Q3,Q3,Which of the following EC2 services can be used without charge under the Free Tier?,Any single EC2 instance type as long as it runs for less than 1h per day,Any single EC2 instance type as long as it runs for less than 75h per month,A single t2.micro EC2 instance type instance for 750 hours per month,t2.micro EC2 instance type instances for a total of 750 hours per month,,,t2.micro EC2 instance type instances for a total of 750 hours per month,30,Hoinsst,t2.micro EC2 instance type instances for a total of 750 hours per month,Correct,1,0,603
CLS022,AWS01L02,SD367,AWS01L02Q3,Q3,Which of the following EC2 services can be used without charge under the Free Tier?,Any single EC2 instance type as long as it runs for less than 1h per day,Any single EC2 instance type as long as it runs for less than 75h per month,A single t2.micro EC2 instance type instance for 750 hours per month,t2.micro EC2 instance type instances for a total of 750 hours per month,,,t2.micro EC2 instance type instances for a total of 750 hours per month,30,hoivtt15,A single t2.micro EC2 instance type instance for 750 hours per month,Incorrect,0,1,0
CLS022,AWS01L02,SD370,AWS01L02Q3,Q3,Which of the following EC2 services can be used without charge under the Free Tier?,Any single EC2 instance type as long as it runs for less than 1h per day,Any single EC2 instance type as long as it runs for less than 75h per month,A single t2.micro EC2 instance type instance for 750 hours per month,t2.micro EC2 instance type instances for a total of 750 hours per month,,,t2.micro EC2 instance type instances for a total of 750 hours per month,30,Hooinspq1,Any single EC2 instance type as long as it runs for less than 1h per day,Incorrect,0,1,0
CLS022,AWS01L02,SD372,AWS01L02Q3,Q3,Which of the following EC2 services can be used without charge under the Free Tier?,Any single EC2 instance type as long as it runs for less than 1h per day,Any single EC2 instance type as long as it runs for less than 75h per month,A single t2.micro EC2 instance type instance for 750 hours per month,t2.micro EC2 instance type instances for a total of 750 hours per month,,,t2.micro EC2 instance type instances for a total of 750 hours per month,30,Khoinhnn10,A single t2.micro EC2 instance type instance for 750 hours per month,Incorrect,0,1,0
CLS022,AWS01L02,SD364,AWS01L02Q3,Q3,Which of the following EC2 services can be used without charge under the Free Tier?,Any single EC2 instance type as long as it runs for less than 1h per day,Any single EC2 instance type as long as it runs for less than 75h per month,A single t2.micro EC2 instance type instance for 750 hours per month,t2.micro EC2 instance type instances for a total of 750 hours per month,,,t2.micro EC2 instance type instances for a total of 750 hours per month,30,Minhnn30,t2.micro EC2 instance type instances for a total of 750 hours per month,Correct,1,0,639
CLS022,AWS01L02,SD365,AWS01L02Q3,Q3,Which of the following EC2 services can be used without charge under the Free Tier?,Any single EC2 instance type as long as it runs for less than 1h per day,Any single EC2 instance type as long as it runs for less than 75h per month,A single t2.micro EC2 instance type instance for 750 hours per month,t2.micro EC2 instance type instances for a total of 750 hours per month,,,t2.micro EC2 instance type instances for a total of 750 hours per month,30,Troinsnk1,t2.micro EC2 instance type instances for a total of 750 hours per month,Correct,1,0,908
CLS022,AWS01L02,SD368,AWS01L02Q3,Q3,Which of the following EC2 services can be used without charge under the Free Tier?,Any single EC2 instance type as long as it runs for less than 1h per day,Any single EC2 instance type as long as it runs for less than 75h per month,A single t2.micro EC2 instance type instance for 750 hours per month,t2.micro EC2 instance type instances for a total of 750 hours per month,,,t2.micro EC2 instance type instances for a total of 750 hours per month,30,thuydt50,Any single EC2 instance type as long as it runs for less than 1h per day,Incorrect,0,1,0
CLS022,AWS01L02,SD369,AWS01L02Q4,Q4,Which design principles for cloud architecture are recommended when re-architecting a large monolithic application?,Use fixed servers,Implement loose coupling,Design for scalability,Use manual monitoring,,,"Implement loose coupling, Design for scalability",20,soimmt,"Use fixed servers, Design for scalability",Incorrect,0,1,0
CLS022,AWS01L02,SD366,AWS01L02Q4,Q4,Which design principles for cloud architecture are recommended when re-architecting a large monolithic application?,Use fixed servers,Implement loose coupling,Design for scalability,Use manual monitoring,,,"Implement loose coupling, Design for scalability",20,Hoinsst,"Implement loose coupling, Design for scalability",Correct,1,0,1012
CLS022,AWS01L02,SD367,AWS01L02Q4,Q4,Which design principles for cloud architecture are recommended when re-architecting a large monolithic application?,Use fixed servers,Implement loose coupling,Design for scalability,Use manual monitoring,,,"Implement loose coupling, Design for scalability",20,hoivtt15,Design for scalability,Incorrect,0,1,598
CLS022,AWS01L02,SD370,AWS01L02Q4,Q4,Which design principles for cloud architecture are recommended when re-architecting a large monolithic application?,Use fixed servers,Implement loose coupling,Design for scalability,Use manual monitoring,,,"Implement loose coupling, Design for scalability",20,Hooinspq1,"Implement loose coupling, Design for scalability",Correct,1,0,1216
CLS022,AWS01L02,SD372,AWS01L02Q4,Q4,Which design principles for cloud architecture are recommended when re-architecting a large monolithic application?,Use fixed servers,Implement loose coupling,Design for scalability,Use manual monitoring,,,"Implement loose coupling, Design for scalability",20,Khoinhnn10,"Design for scalability, Use manual monitoring",Incorrect,0,1,0
CLS022,AWS01L02,SD364,AWS01L02Q4,Q4,Which design principles for cloud architecture are recommended when re-architecting a large monolithic application?,Use fixed servers,Implement loose coupling,Design for scalability,Use manual monitoring,,,"Implement loose coupling, Design for scalability",20,Minhnn30,"Implement loose coupling, Design for scalability",Correct,1,0,1822
CLS022,AWS01L02,SD365,AWS01L02Q4,Q4,Which design principles for cloud architecture are recommended when re-architecting a large monolithic application?,Use fixed servers,Implement loose coupling,Design for scalability,Use manual monitoring,,,"Implement loose coupling, Design for scalability",20,Troinsnk1,"Design for scalability, Use manual monitoring",Incorrect,0,1,0
CLS022,AWS01L02,SD368,AWS01L02Q4,Q4,Which design principles for cloud architecture are recommended when re-architecting a large monolithic application?,Use fixed servers,Implement loose coupling,Design for scalability,Use manual monitoring,,,"Implement loose coupling, Design for scalability",20,thuydt50,Design for scalability,Incorrect,0,1,571
CLS022,AWS01L02,SD369,AWS01L02Q5,Q5,A characteristic of edge locations is that they:,Cache frequently changing data without reaching the origin server,Host Amazon EC2 instances closer to user,Help lower latency and improve performance for users,Refresh data changes daily,,,Help lower latency and improve performance for users,20,soimmt,Help lower latency and improve performance for users,Correct,1,0,536
